RideID,LatOrigem,LongOrigem,LatDestino,LongDestino,Distancia_KM,Estimatives
1187857,-236.720.621,-467.730.583,-23.741.381,-466.818.543,17.72,"{'pop99': 50.61, 'turbo-taxi': 71.54, 'top99': 89.42, 'regular-taxi': 89.42, 'UberX': 42.0, 'Comfort': 60.0, 'Flash': 39.0, 'Black': 73.5, 'Bag': 56.5, 'Uber Promo': 36.5}"
1187858,-29.924.694.000.000.000,-51.166.166.999.999.900,-299.052.734,-511.702.728,2.92,"{'UberFlash': 8.5, 'Flash Moto': 6.5, 'UberX': 8.5, 'Comfort': 11.5, 'poupa99': 7.76, 'pop99': 7.76, 'turbo-taxi': 18.72, 'regular-taxi': 18.72, 'Uber Promo': 7.5}"
1187859,-198.909.339,-43.972.248,-199.109.713,-439.684.837,04.02,"{'Uber Promo': 10.0, 'UberX': 11.0, 'Comfort': 12.5, 'UberFlash': 11.0, 'Black': 17.0, 'pop99': 10.58, 'turbo-taxi': 21.74, 'regular-taxi': 21.74, 'poupa99': 9.52}"
1187860,-198.909.339,-43.972.248,-199.109.713,-439.684.837,04.02,"{'Uber Promo': 10.0, 'UberX': 11.0, 'Comfort': 12.5, 'UberFlash': 11.0, 'Black': 17.0, 'pop99': 10.58, 'turbo-taxi': 21.74, 'regular-taxi': 21.74, 'poupa99': 9.52}"
1187861,-198.909.339,-43.972.248,-199.109.713,-439.684.837,04.02,"{'poupa99': 9.52, 'pop99': 10.58, 'turbo-taxi': 22.09, 'UberX': 11.0, 'regular-taxi': 22.09, 'Comfort': 12.5, 'UberFlash': 11.0, 'Black': 17.0, 'Uber Promo': 10.0}"
1187862,-236.687.641,-467.363.662,-237.880.738,-4.672.087.579.999.990,19.65,"{'Uber Promo': 41.0, 'UberX': 48.0, 'Comfort': 69.5, 'Flash': 45.0, 'Black': 70.5, 'Bag': 65.0, 'Black Bag': 86.0, 'pop99': 44.71, 'turbo-taxi': 73.42, 'regular-taxi': 91.77, 'poupa99': 37.9}"
1187863,-198.909.339,-43.972.248,-199.109.713,-439.684.837,04.02,"{'Uber Promo': 10.0, 'pop99': 10.58, 'UberX': 11.0, 'turbo-taxi': 22.09, 'Comfort': 12.5, 'regular-taxi': 22.09, 'UberFlash': 11.0, 'Black': 17.0, 'poupa99': 9.99}"
1187864,-253.326.295,-4.927.183.609.999.990,-253.620.815,-492.032.321,12.41,"{'pop99': 23.5, 'Flash': 20.0, 'UberX': 20.0, 'Comfort': 26.5, 'poupa99': 19.51}"
1187865,-236.560.456,-46.521.888.100.000.000,-236.558.527,-464.909.186,06.09,"{'poupa99': 14.22, 'pop99': 14.22, 'turbo-taxi': 22.28, 'regular-taxi': 27.85, 'UberX': 12.5, 'Comfort': 19.0, 'Flash': 12.5, 'Black': 23.0, 'Bag': 17.5, 'Black Bag': 28.5, 'Uber Promo': 11.0}"
1187866,-236.720.621,-467.730.583,-237.412.079,-466.819.445,17.71,"{'turbo-taxi': 71.91, 'top99': 89.89, 'regular-taxi': 89.89, 'Uber Promo': 36.0, 'UberX': 42.0, 'Comfort': 59.5, 'Flash': 39.0, 'pop99': 42.97}"
1187867,-22.740.988.899.999.900,-476.017.063,-226.613.629,-476.920.294,22.89,"{'pop99': 50.42, 'turbo-taxi': 71.68, 'regular-taxi': 86.72, 'Uber Flash': 24.5, 'Comfort': 34.0, 'UberX': 24.5}"
1187868,-201.939.659,-4.025.183.599.999.990,-202.621.166,-402.646.108,11.53,"{'pop99': 16.69, 'turbo-taxi': 30.32, 'regular-taxi': 40.42, 'Flash': 18.0, 'UberX Promo': 15.0, 'UberX': 18.0, 'Comfort': 27.0, 'poupa99': 14.69}"
1187869,-253.326.295,-4.927.183.609.999.990,-253.620.815,-492.032.321,12.41,"{'poupa99': 19.51, 'pop99': 23.5, 'Flash': 20.0, 'UberX': 20.0, 'Comfort': 26.5, 'Uber Promo': 16.5}"
1187870,-198.909.339,-43.972.248,-199.109.713,-439.684.837,04.02,"{'UberX': 10.5, 'Comfort': 12.5, 'UberFlash': 10.5, 'Black': 17.0, 'poupa99': 9.52, 'pop99': 10.58, 'turbo-taxi': 22.09, 'regular-taxi': 22.09, 'Uber Promo': 9.5}"
1187871,-22.740.988.899.999.900,-476.017.063,-226.613.629,-476.920.294,22.89,"{'Uber Flash': 24.5, 'UberX': 24.5, 'Comfort': 34.0, 'turbo-taxi': 71.68, 'regular-taxi': 86.72, 'pop99': 50.42}"
1187872,-19.923.232,-439.309.621,-19.907.689,-439.380.558,2.37,"{'poupa99': 10.23, 'pop99': 10.23, 'turbo-taxi': 19.27, 'regular-taxi': 19.27, 'UberX': 9.5, 'Comfort': 10.5, 'UberFlash': 9.5, 'Black': 14.5, 'Uber Promo': 8.5}"
1187874,-22.997.467.099.999.900,-433.635.638,-229.238.678,-432.277.594,29.84,"{'pop99': 46.77, 'turbo-taxi': 102.23, 'regular-taxi': 102.23, 'Uber Promo': 36.5, 'UberX': 45.0, 'Comfort': 70.5, 'UberFlash': 45.0, 'Black': 89.5, 'poupa99': 42.07}"
1187875,-234.562.976,-466.841.504,-235.055.346,-464.689.504,40.2,"{'poupa99': 77.22, 'pop99': 87.09, 'turbo-taxi': 127.94, 'regular-taxi': 159.92, 'UberX': 78.0, 'Uber Promo': 67.0}"
1187876,-19.589.771,-44.035.112,-19.566.733,-4.407.607.369.999.990,6.62,"{'poupa99': 14.34, 'pop99': 14.34, 'turbo-taxi': 28.79, 'regular-taxi': 28.79, 'UberX': 15.0, 'Comfort': 18.0, 'UberFlash': 15.0, 'Black': 29.5, 'Uber Promo': 13.5}"
1187877,-236.720.621,-467.730.583,-237.412.079,-466.819.445,17.71,"{'pop99': 43.34, 'UberX': 42.0, 'turbo-taxi': 72.29, 'Comfort': 59.5, 'top99': 90.36, 'Flash': 39.0, 'regular-taxi': 90.36, 'Bag': 56.0, 'Uber Promo': 36.0}"
1187878,-227.662.446,-429.159.929,-228.214.957,-430.570.045,19.11,"{'pop99': 23.86, 'regular-taxi': 63.92, 'Uber Promo': 28.5, 'UberX': 32.5, 'Comfort': 53.5, 'UberFlash': 32.5, 'Black': 64.5, 'poupa99': 21.51}"
1187879,-24.946.928.699.999.900,-534.782.883,-249.546.058,-534.623.295,2.83,"{'poupa99': 7.29, 'turbo-taxi': 18.8, 'regular-taxi': 18.69, 'UberX': 7.5, 'Comfort': 9.5, 'UberX Promo': 7.5, 'Uber Flash': 7.5, 'pop99': 7.29}"
1187880,-221.256.807,-514.275.131,-220.989.087,-513.867.115,6.71,"{'UberX': 14.5, 'Comfort': 19.0, 'Uber Flash': 14.5, 'poupa99': 67.47, 'pop99': 67.47, 'turbo-taxi': 37.24, 'regular-taxi': 33.91, 'UberX Promo': 12.5}"
1187881,-23.688.368.999.999.900,-468.070.928,-236.275.537,-468.112.755,18.39,"{'UberX': 31.5, 'Flash': 31.5, 'pop99': 27.97, 'top99': 54.64, 'regular-taxi': 54.64, 'Uber Promo': 27.0}"
1187882,-23.763.768.499.999.900,-467.073.204,-237.476.844,-467.906.351,26.86,"{'UberX': 56.5, 'Comfort': 79.0, 'Flash': 52.5, 'Black': 98.5, 'Bag': 74.5, 'poupa99': 55.46, 'pop99': 67.8, 'turbo-taxi': 77.55, 'regular-taxi': 96.94, 'Uber Promo': 48.5}"
1187883,-236.180.877,-46.635.558.599.999.900,-236.357.732,-466.582.905,4.72,"{'UberX': 13.5, 'Comfort': 19.0, 'Flash': 12.5, 'Black': 22.0, 'Bag': 17.5, 'Black Bag': 27.5, 'Taxi': 19.0, 'poupa99': 17.38, 'pop99': 17.38, 'turbo-taxi': 23.03, 'regular-taxi': 28.79, 'Uber Promo': 11.5}"
1187884,-24.946.928.699.999.900,-534.782.883,-249.546.058,-534.623.295,2.83,"{'poupa99': 7.29, 'pop99': 7.29, 'turbo-taxi': 18.8, 'regular-taxi': 18.69, 'Comfort': 9.5, 'UberX Promo': 7.5, 'Uber Flash': 7.5, 'UberX': 7.5}"
1187885,-23.510.480.899.999.900,-46.495.978.099.999.900,-235.898.948,-466.399.589,21.82,"{'pop99': 55.4, 'turbo-taxi': 74.92, 'top99': 93.65, 'regular-taxi': 93.65, 'UberX': 43.5, 'Comfort': 62.0, 'Flash': 40.0, 'Black': 76.0, 'Bag': 58.0, 'Uber Promo': 37.5}"
1187886,-235.354.615,-468.469.074,-235.317.703,-4.690.346.280.000.000,9.42,"{'UberX': 22.0, 'Comfort': 31.5, 'Flash': 22.0, 'Black': 33.5, 'Bag': 30.0, 'pop99': 35.18, 'turbo-taxi': 44.34, 'top99': 41.48, 'regular-taxi': 57.05, 'Uber Promo': 19.0}"
1187887,-227.662.446,-429.159.929,-228.214.957,-430.570.045,19.11,"{'poupa99': 21.51, 'pop99': 23.86, 'regular-taxi': 63.34, 'UberX': 32.5, 'Comfort': 53.5, 'UberFlash': 32.5, 'Black': 65.0, 'Uber Promo': 29.0}"
1187888,-235.354.615,-468.469.074,-235.317.703,-4.690.346.280.000.000,9.42,"{'Uber Promo': 17.0, 'UberX': 20.0, 'Flash': 20.0, 'Black': 33.5, 'Bag': 27.5, 'turbo-taxi': 44.34, 'top99': 41.48, 'regular-taxi': 57.05, 'pop99': 31.98}"
1187890,-19.914.180.700.000.000,-439.883.145,-199.225.897,-439.803.857,1.96,"{'poupa99': 31.11, 'pop99': 31.11, 'turbo-taxi': 14.34, 'regular-taxi': 14.34, 'UberX': 8.5, 'Comfort': 9.5, 'UberFlash': 8.5, 'Black': 13.0, 'Uber Promo': 7.5}"
1187891,-25.544.777,-4.924.947.100.000.000,-254.423.001,-492.610.152,14.63,"{'Flash': 28.0, 'UberX': 28.0, 'Comfort': 35.5, 'Black': 62.0, 'pop99': 32.4, 'turbo-taxi': 45.69, 'regular-taxi': 57.11, 'poupa99': 27.93}"
1187892,-226.681.316,-504.345.305,-226.694.034,-504.405.923,0.73,"{'UberX': 13.5, 'Uber Flash': 6.0, 'pop99': 6.0}"
1187893,-228.042.007,-432.066.412,-229.237.975,-432.090.847,17.15,"{'poupa99': 26.21, 'pop99': 29.14, 'turbo-taxi': 65.8, 'regular-taxi': 65.8, 'UberX': 24.0, 'Comfort': 39.5, 'UberFlash': 24.0, 'Black': 53.5, 'Uber Promo': 20.0}"
1187894,-235.446.922,-467.009.853,-236.228.638,-4.668.791.909.999.990,12.35,"{'UberX': 27.0, 'Comfort': 34.5, 'Flash': 25.0, 'Black': 43.5, 'Bag': 34.5, 'Black Bag': 52.5, 'Taxi': 37.0, 'pop99': 29.51, 'turbo-taxi': 41.83, 'top99': 52.29, 'regular-taxi': 52.29, 'Uber Promo': 23.0}"
1187895,-231.130.047,-46.564.546.899.999.900,-231.157.913,-465.517.921,1.87,"{'regular-taxi': 15.92, 'UberX': 11.5, 'Comfort': 13.5, 'UberX Promo': 9.5, 'Uber Flash': 8.5, 'pop99': 9.28}"
1187896,-24.032.082.600.000.000,-464.953.761,-240.266.753,-4.648.040.839.999.990,1.7,"{'Flash': 8.5, 'Comfort': 9.5, 'Bag': 12.5, 'poupa99': 26.52, 'pop99': 26.52, 'turbo-taxi': 12.93, 'regular-taxi': 12.93, 'UberX': 8.5}"
1187897,-234.966.836,-46.513.478.799.999.900,-234.931.524,-4.649.697.399.999.990,1.78,"{'UberX': 8.0, 'Comfort': 10.5, 'Flash': 7.5, 'Black': 11.5, 'Bag': 13.0, 'pop99': 8.91, 'turbo-taxi': 12.34, 'top99': 12.34, 'regular-taxi': 12.34, 'Uber Promo': 7.0}"
1187900,-234.966.836,-46.513.478.799.999.900,-234.931.524,-4.649.697.399.999.990,1.78,"{'Uber Promo': 7.0, 'turbo-taxi': 12.34, 'UberX': 8.0, 'top99': 12.34, 'Comfort': 10.5, 'regular-taxi': 12.34, 'Flash': 7.5, 'Black': 11.5, 'Bag': 13.0, 'pop99': 8.91}"
1187901,-19.589.771,-44.035.112,-19.566.733,-4.407.607.369.999.990,6.62,"{'Uber Promo': 13.5, 'UberX': 15.0, 'Comfort': 18.0, 'UberFlash': 15.0, 'Black': 29.5, 'poupa99': 14.34, 'turbo-taxi': 28.79, 'regular-taxi': 28.79, 'pop99': 14.34}"
1187902,-235.354.615,-468.469.074,-235.317.703,-4.690.346.280.000.000,9.42,"{'pop99': 41.31, 'UberX': 20.0, 'Comfort': 29.5, 'turbo-taxi': 44.34, 'Flash': 20.0, 'top99': 41.48, 'regular-taxi': 57.05, 'Black': 33.5, 'Bag': 27.5, 'Uber Promo': 17.0}"
1187903,-235.959.154,-464.819.211,-234.624.636,-464.046.102,23.72,"{'UberX': 49.5, 'Comfort': 68.5, 'Flash': 45.5, 'Black': 86.5, 'Bag': 65.0, 'pop99': 104.18, 'turbo-taxi': 81.69, 'top99': 102.11, 'regular-taxi': 102.11, 'Uber Promo': 43.0}"
1187904,-203.818.399,-545.731.095,-20.471.123,-545.737.131,14.69,"{'Flash': 18.0, 'poupa99': 34.09, 'pop99': 34.09, 'turbo-taxi': 46.45, 'regular-taxi': 54.64, 'UberX': 18.0}"
1187905,-235.230.036,-464.740.864,-23.590.963,-464.165.335,15.55,"{'pop99': 39.99, 'turbo-taxi': 54.62, 'top99': 68.27, 'regular-taxi': 68.27, 'UberX': 30.5, 'Comfort': 44.0, 'Flash': 28.5, 'Black': 54.0, 'Bag': 41.0, 'Black Bag': 65.0, 'Uber Promo': 26.5}"
1187906,-254.357.293,-49.303.237.599.999.900,-25.454.004,-4.908.616.250.000.000,31.91,"{'Flash': 42.0, 'UberX': 42.0, 'Comfort': 54.5, 'Black': 99.5, 'Uber Promo': 35.5, 'turbo-taxi': 87.8, 'regular-taxi': 109.75, 'pop99': 56.88}"
1187907,-235.959.154,-464.819.211,-234.624.636,-464.046.102,23.72,"{'pop99': 103.9, 'top99': 101.17, 'regular-taxi': 101.17, 'Uber Promo': 43.0, 'UberX': 49.5, 'Comfort': 68.5, 'Flash': 45.5, 'Black': 86.5, 'Bag': 65.0, 'turbo-taxi': 80.94}"
1187908,-24.997.301.000.000.000,-442.291.458,-2.536.493,-442.069.291,7.13,"{'turbo-taxi': 22.48, 'regular-taxi': 29.97, 'Flash': 14.5, 'Moto': 9.5, 'UberX': 14.5, 'pop99': 13.05}"
1187909,-235.094.318,-46.694.368,-234.866.292,-4.664.802.820.000.000,7.98,"{'poupa99': 21.56, 'pop99': 21.56, 'turbo-taxi': 30.55, 'regular-taxi': 38.19, 'UberX': 20.0, 'Comfort': 27.0, 'Flash': 19.0, 'Black': 31.5, 'Bag': 27.5, 'Black Bag': 39.0, 'Taxi': 25.5, 'Uber Promo': 17.0}"
1187911,-208.353.526,-493.984.822,-209.175.472,-4.945.425.119.999.990,12.35,"{'pop99': 24.8, 'turbo-taxi': 55.7, 'regular-taxi': 55.7, 'Uber Flash': 22.5, 'Comfort': 26.5, 'UberX': 22.5, 'poupa99': 19.86}"
1187912,-23.510.480.899.999.900,-46.495.978.099.999.900,-235.871.575,-466.443.761,21.69,"{'WPP-7-6': 42.02, 'WPP-42-1': 60.08, 'WPP-1-1': 74.99, 'WPP-5-5': 74.99, 'poupa99': 49.49, 'pop99': 54.66, 'comfort99': 62.07, 'turbo-taxi': 74.17, 'UberX': 43.0, 'regular-taxi': 92.71, 'Comfort': 61.0, 'Flash': 40.0, 'Black': 74.5, 'Bag': 57.5, 'Uber Promo': 37.0}"
1187913,-23.961.688,-46.379.012.499.999.900,-239.652.852,-4.633.403.200.000.000,6.17,"{'poupa99': 18.69, 'pop99': 20.8, 'turbo-taxi': 40.55, 'regular-taxi': 57.93, 'Flash': 18.0, 'Comfort': 21.0, 'Bag': 23.0, 'UberX': 18.0}"
1187914,-254.353.378,-493.033.357,-25.454.004,-4.908.616.250.000.000,31.86,"{'pop99': 56.88, 'Flash': 43.0, 'turbo-taxi': 87.8, 'UberX': 43.0, 'regular-taxi': 109.75, 'Comfort': 54.5, 'Black': 100.0, 'Uber Promo': 35.5}"
1187916,-234.132.301,-51.867.009.599.999.900,-23.408.887,-5.188.927.499.999.990,2.85,"{'pop99': 7.52, 'turbo-taxi': 18.8, 'regular-taxi': 18.8, 'UberX': 8.5, 'Comfort': 10.5, 'Uber Flash': 8.5, 'poupa99': 6.7}"
1187915,-228.824.377,-471.977.153,-22.847.471,-47.191.471,5.41,"{'pop99': 68.06, 'regular-taxi': 32.49, 'Flash': 15.5, 'UberX': 15.5, 'UberX Promo': 13.5}"
1187917,-19.589.771,-44.035.112,-19.566.733,-4.407.607.369.999.990,6.62,"{'UberX': 15.0, 'Comfort': 18.0, 'UberFlash': 15.0, 'Black': 29.5, 'poupa99': 14.34, 'pop99': 14.34, 'turbo-taxi': 28.79, 'regular-taxi': 28.79, 'Uber Promo': 13.5}"
1187918,-23.689.702.099.999.900,-465.920.365,-236.740.842,-465.714.107,05.08,"{'pop99': 19.19, 'turbo-taxi': 20.02, 'top99': 26.44, 'regular-taxi': 25.03, 'Comfort': 19.5, 'Flash': 13.5, 'UberX': 13.5}"
1187919,-7.244.504.600.000.000,-358.694.809,-7.234.707.599.999.990,-35.870.275,1.63,"{'poupa99': 5.76, 'turbo-taxi': 10.28, 'regular-taxi': 10.28, 'UberX': 6.0, 'UberX Promo': 6.5, 'Uber Flash': 6.0, 'Moto': 4.5, 'pop99': 5.76}"
1187920,-233.106.374,-511.354.615,-232.604.119,-511.717.945,8.89,"{'pop99': 14.69, 'turbo-taxi': 36.86, 'regular-taxi': 43.36, 'Moto': 9.0, 'UberX': 11.5, 'Comfort': 22.0, 'Uber Promo': 10.5}"
1187921,-23.961.688,-46.379.012.499.999.900,-239.652.852,-4.633.403.200.000.000,6.17,"{'Flash': 18.0, 'Comfort': 21.0, 'UberX': 18.0, 'Bag': 23.0, 'pop99': 20.8, 'turbo-taxi': 40.85, 'regular-taxi': 58.34, 'poupa99': 18.69}"
1187922,-23.689.702.099.999.900,-465.920.365,-236.740.842,-465.714.107,05.08,"{'turbo-taxi': 20.02, 'top99': 26.44, 'regular-taxi': 25.03, 'Uber Promo': 11.5, 'UberX': 13.5, 'Comfort': 19.0, 'Flash': 13.5, 'Black': 22.0, 'pop99': 16.84}"
1187923,-234.132.301,-51.867.009.599.999.900,-23.408.887,-5.188.927.499.999.990,2.85,"{'poupa99': 7.89, 'pop99': 7.89, 'turbo-taxi': 18.33, 'regular-taxi': 18.33, 'Comfort': 10.5, 'Uber Flash': 8.5, 'UberX': 8.5}"
1187924,-235.480.716,-46.245.971,-235.376.929,-462.288.197,2.38,"{'poupa99': 8.82, 'pop99': 8.82, 'turbo-taxi': 14.91, 'regular-taxi': 14.15, 'UberX': 7.5, 'Comfort': 10.5, 'Flash': 7.5, 'Black': 12.5, 'Bag': 12.5, 'Uber Promo': 6.5}"
1187926,-199.206.819,-439.201.173,-1.989.562.799.999.990,-439.486.991,5.78,"{'pop99': 13.16, 'turbo-taxi': 31.61, 'regular-taxi': 31.61, 'Uber Promo': 14.5, 'UberX': 16.0, 'Comfort': 17.0, 'UberFlash': 16.0, 'Black': 23.5, 'poupa99': 11.52}"
1187927,-20.343.266,-403.849.914,-20.301.837,-40.380.871,9.35,"{'Flash': 12.5, 'UberX': 12.5, 'Comfort': 19.0, 'poupa99': 12.57, 'pop99': 12.57, 'turbo-taxi': 23.27, 'regular-taxi': 29.25, 'UberX Promo': 10.5}"
1187928,-22.903.628,-47.065.532,-23.034.821,-47.123.885,17.78,"{'pop99': 29.38, 'turbo-taxi': 55.84, 'regular-taxi': 74.44, 'Flash': 33.5, 'Flash Moto': 22.5, 'Comfort': 36.5, 'UberX': 33.5, 'UberX Promo': 27.5}"
1187929,-198.462.073,-43.920.378.799.999.900,-1.978.806,-439.669.939,11.15,"{'Uber Promo': 21.0, 'UberX': 23.0, 'pop99': 22.92, 'Comfort': 27.5, 'turbo-taxi': 45.36, 'regular-taxi': 45.36, 'UberFlash': 23.0, 'Black': 45.0, 'poupa99': 19.74}"
1187930,-20.343.266,-403.849.914,-20.301.837,-40.380.871,9.35,"{'Flash': 12.5, 'UberX Promo': 10.5, 'UberX': 12.5, 'Comfort': 19.0, 'poupa99': 12.57, 'turbo-taxi': 23.27, 'regular-taxi': 29.25, 'pop99': 12.57}"
1187931,-23.496.587.899.999.900,-46.513.977.499.999.900,-234.962.305,-4.649.686.519.999.990,2.22,"{'pop99': 8.96, 'turbo-taxi': 12.38, 'top99': 13.75, 'regular-taxi': 13.75, 'UberX': 8.0, 'Comfort': 10.5, 'Flash': 7.5, 'Black': 12.5, 'Bag': 13.5, 'Uber Promo': 7.0}"
1187932,-22.903.628,-47.065.532,-23.034.821,-47.123.885,17.78,"{'turbo-taxi': 55.84, 'regular-taxi': 74.44, 'Flash': 36.0, 'UberX Promo': 30.0, 'Flash Moto': 22.0, 'Comfort': 40.0, 'UberX': 36.0, 'pop99': 30.32}"
1187935,-275.906.501,-4.861.667.550.000.000,-2.767.863.909.999.990,-4.865.910.419.999.990,14.6,"{'poupa99': 20.45, 'pop99': 23.86, 'turbo-taxi': 35.35, 'regular-taxi': 47.12, 'Flash': 23.5, 'Flash Moto': 17.0, 'Comfort': 28.5, 'UberX': 23.5, 'Uber Promo': 20.0}"
1187936,-23.496.587.899.999.900,-46.513.977.499.999.900,-234.962.305,-4.649.686.519.999.990,2.22,"{'turbo-taxi': 12.38, 'top99': 13.75, 'regular-taxi': 13.75, 'Uber Promo': 7.0, 'UberX': 8.0, 'Comfort': 10.5, 'Flash': 7.5, 'Black': 12.5, 'Bag': 13.5, 'Black Bag': 15.5, 'pop99': 8.96}"
1187937,-23.828.826.199.999.900,-46.722.675.200.000.000,-237.143.263,-466.980.825,15.6,"{'poupa99': 32.29, 'pop99': 35.23, 'turbo-taxi': 63.14, 'regular-taxi': 70.15, 'UberX': 32.5, 'Comfort': 47.0, 'Flash': 30.5, 'Bag': 44.0, 'Uber Promo': 28.5}"
1187938,-236.792.341,-466.752.118,-23.667.228,-46.711.688,06.01,"{'UberX': 15.0, 'Comfort': 22.0, 'Flash': 14.0, 'Black': 26.5, 'Bag': 21.0, 'Black Bag': 32.5, 'poupa99': 19.79, 'pop99': 19.79, 'turbo-taxi': 27.17, 'regular-taxi': 33.96, 'Uber Promo': 13.0}"
1187939,-235.678.117,-46.472.324,-234.873.452,-4.641.587.270.000.000,18.49,"{'pop99': 41.75, 'turbo-taxi': 58.38, 'regular-taxi': 72.97, 'UberX': 43.0, 'Comfort': 48.0, 'Flash': 40.0, 'Black': 60.0, 'Bag': 57.0, 'poupa99': 37.76}"
1187940,-22.903.628,-47.065.532,-23.034.821,-47.123.885,17.78,"{'pop99': 30.67, 'turbo-taxi': 56.1, 'regular-taxi': 74.79, 'Flash': 33.5, 'Flash Moto': 22.5, 'Comfort': 36.5, 'UberX': 33.5}"
1187941,-23.828.826.199.999.900,-46.722.675.200.000.000,-237.143.263,-466.980.825,15.6,"{'pop99': 35.23, 'turbo-taxi': 63.14, 'regular-taxi': 70.15, 'Uber Promo': 28.5, 'UberX': 32.5, 'Comfort': 47.0, 'Flash': 30.5, 'Bag': 44.0, 'poupa99': 32.29}"
1187942,-239.307.347,-46.357.336,-23.945.074,-463.830.353,4.32,"{'poupa99': 9.76, 'pop99': 11.05, 'regular-taxi': 27.5, 'Flash': 12.5, 'Comfort': 15.5, 'UberX': 12.5, 'Bag': 16.0, 'turbo-taxi': 19.25}"
1187943,-22.001.492,-4.789.037.090.000.000,-220.612.035,-4.789.366.210.000.000,13.34,"{'pop99': 21.97, 'turbo-taxi': 60.99, 'regular-taxi': 60.99, 'Uber Flash': 18.0, 'UberX': 18.0, 'Comfort': 26.0, 'Uber Promo': 14.5}"
1187945,-12.891.547,-38.325.901.300.000.000,-129.111.211,-383.705.712,7.71,"{'Flash Moto': 11.5, 'Moto': 10.5, 'poupa99': 13.05, 'UberX': 14.5, 'pop99': 13.05, 'regular-taxi': 32.8, 'Comfort': 20.0, 'UberFlash': 14.5, 'Uber Promo': 12.5}"
1187946,-229.069.887,-435.658.892,-227.872.601,-432.863.159,39.25,"{'poupa99': 54.64, 'pop99': 60.75, 'turbo-taxi': 136.89, 'regular-taxi': 136.89, 'UberX': 50.5, 'Comfort': 90.0, 'UberFlash': 50.5, 'Black': 112.5, 'Uber Promo': 39.0}"
1187947,-22.903.628,-47.065.532,-23.034.821,-47.123.885,17.78,"{'turbo-taxi': 56.1, 'regular-taxi': 74.79, 'Flash': 33.5, 'UberX Promo': 27.5, 'Flash Moto': 22.5, 'Comfort': 36.5, 'UberX': 33.5, 'pop99': 30.67}"
1187948,-228.401.334,-43.014.032.199.999.900,-228.341.811,-429.657.172,8.12,"{'poupa99': 16.3, 'pop99': 16.3, 'turbo-taxi': 29.26, 'regular-taxi': 29.26, 'UberX': 12.0, 'Comfort': 20.0, 'UberFlash': 12.0, 'Black': 27.0, 'Uber Promo': 10.5}"
1187949,-228.401.334,-43.014.032.199.999.900,-228.341.811,-429.657.172,8.12,"{'poupa99': 16.3, 'turbo-taxi': 29.26, 'regular-taxi': 29.26, 'Uber Promo': 10.5, 'UberX': 12.0, 'Comfort': 20.0, 'UberFlash': 12.0, 'Black': 27.0, 'pop99': 16.3}"
1187950,-236.298.388,-466.915.215,-23.661.629,-467.304.037,8.28,"{'poupa99': 20.34, 'pop99': 20.34, 'turbo-taxi': 35.82, 'regular-taxi': 44.77, 'UberX': 19.0, 'Comfort': 26.5, 'Flash': 18.0, 'Black': 32.5, 'Bag': 24.5, 'Black Bag': 39.0, 'Taxi': 27.0, 'Uber Promo': 16.5}"
1187951,-22.946.117.899.999.900,-47.052.622.899.999.900,-229.298.297,-470.939.566,7.7,"{'Flash': 19.5, 'Flash Moto': 13.0, 'pop99': 45.75, 'turbo-taxi': 25.7, 'regular-taxi': 34.25, 'Comfort': 21.0}"
1187952,-236.298.388,-466.915.215,-23.661.629,-467.304.037,8.28,"{'Uber Promo': 16.5, 'UberX': 19.0, 'Comfort': 26.5, 'Flash': 18.0, 'Black': 32.5, 'Bag': 24.5, 'Black Bag': 39.0, 'Taxi': 27.0, 'poupa99': 20.34, 'turbo-taxi': 35.82, 'regular-taxi': 44.77, 'pop99': 20.34}"
1187954,-23.190.034.400.000.000,-468.745.802,-23.224.043,-46.861.895,5.38,"{'Flash': 16.0, 'Flash Moto': 10.5, 'Comfort': 16.5, 'UberX': 16.0, 'poupa99': 17.03, 'pop99': 17.03, 'turbo-taxi': 26.73, 'regular-taxi': 26.73, 'UberX Promo': 13.5}"
1187955,-25.388.571,-4.926.731.960.000.000,-254.588.176,-492.898.406,10.47,"{'poupa99': 20.28, 'pop99': 26.75, 'turbo-taxi': 39.29, 'regular-taxi': 49.12, 'Flash': 24.0, 'UberX': 24.0, 'Comfort': 27.5, 'Black': 47.5, 'Uber Promo': 20.0}"
1187956,-15.809.306.699.999.900,-480.908.777,-158.610.153,-4.804.152.039.999.990,12.12,"{'poupa99': 17.63, 'pop99': 19.62, 'turbo-taxi': 32.22, 'regular-taxi': 46.03, 'Flash Moto': 12.5, 'UberX': 17.0, 'Comfort': 25.0, 'Flash': 17.0, 'Black': 39.0, 'Bag': 25.0, 'Uber Promo': 15.0}"
1187957,-235.653.725,-466.469.516,-23.536.547,-46.638.598,4.68,"{'poupa99': 15.16, 'pop99': 15.16, 'turbo-taxi': 22.66, 'regular-taxi': 28.32, 'UberX': 13.0, 'Comfort': 18.0, 'Flash': 12.5, 'Black': 21.0, 'Bag': 18.0, 'Black Bag': 26.0, 'Taxi': 17.5, 'Uber Promo': 11.5}"
1187959,-236.298.388,-466.915.215,-23.661.629,-467.304.037,8.28,"{'UberX': 19.0, 'Comfort': 26.5, 'Flash': 18.0, 'Black': 32.5, 'Bag': 25.0, 'Black Bag': 39.0, 'Taxi': 27.0, 'poupa99': 20.34, 'pop99': 20.34, 'turbo-taxi': 35.82, 'regular-taxi': 44.77, 'Uber Promo': 16.5}"
